Type,Region,Residence Type,Service Type,Year,Coverage,Population,Service level
sdg,Oceania,total,Sanitation,2013,3.9507,423955.40825,Limited service
sdg,Oceania,rural,Sanitation,2013,2.68708,222157.98338,Limited service
sdg,Oceania,urban,Sanitation,2013,8.19148,201797.41844,Limited service
sdg,Oceania,total,Sanitation,2013,13.53432,1452387.25645,Open defecation
sdg,Oceania,rural,Sanitation,2013,16.92498,1399296.47409,Open defecation
sdg,Oceania,urban,Sanitation,2013,2.15509,53090.75252,Open defecation
sdg,Oceania,total,Sanitation,2013,49.8412,5348530.36587,Unimproved
sdg,Oceania,rural,Sanitation,2013,59.7371,4938848.22158,Unimproved
sdg,Oceania,urban,Sanitation,2013,16.63007,409682.22821,Unimproved
sdg,Oceania,total,Drinking water,2013,53.80662,5774064.40682,At least basic
sdg,Oceania,rural,Drinking water,2013,42.49025,3512941.11692,At least basic
sdg,Oceania,urban,Drinking water,2013,91.7849,2261123.19639,At least basic
sdg,Oceania,total,Drinking water,2013,1.58521,170111.57119,Limited service
sdg,Oceania,rural,Drinking water,2013,1.47063,121586.22726,Limited service
sdg,Oceania,urban,Drinking water,2013,1.96977,48525.34096,Limited service
sdg,Oceania,total,Drinking water,2013,34.41823,3693468.94317,Surface water
sdg,Oceania,rural,Drinking water,2013,43.94509,3633221.48233,Surface water
sdg,Oceania,urban,Drinking water,2013,2.4456,60247.38402,Surface water
sdg,Oceania,total,Drinking water,2013,10.18994,1093497.07882,Unimproved
sdg,Oceania,rural,Drinking water,2013,12.09403,999890.78384,Unimproved
sdg,Oceania,urban,Drinking water,2013,3.79973,93606.46437,Unimproved
sdg,Oceania,total,Sanitation,2014,32.18595,3517609.05625,At least basic
sdg,Oceania,rural,Sanitation,2014,20.11213,1693408.47088,At least basic
sdg,Oceania,urban,Sanitation,2014,72.70097,1824200.56047,At least basic
sdg,Oceania,total,Sanitation,2014,3.9327,429805.53335,Limited service
sdg,Oceania,rural,Sanitation,2014,2.64343,222572.65492,Limited service
sdg,Oceania,urban,Sanitation,2014,8.25898,207232.87487,Limited service
sdg,Oceania,total,Sanitation,2014,13.59736,1486058.25541,Open defecation
sdg,Oceania,rural,Sanitation,2014,17.05445,1435956.81896,Open defecation
sdg,Oceania,urban,Sanitation,2014,1.99672,50101.40214,Open defecation
sdg,Oceania,total,Sanitation,2014,50.28399,5495548.15499,Unimproved
sdg,Oceania,rural,Sanitation,2014,60.18999,5067899.54395,Unimproved
sdg,Oceania,urban,Sanitation,2014,17.04334,427648.55369,Unimproved
sdg,Oceania,total,Drinking water,2014,54.10693,5913357.34828,At least basic
sdg,Oceania,rural,Drinking water,2014,42.8336,3606519.52416,At least basic
sdg,Oceania,urban,Drinking water,2014,91.9358,2306837.75719,At least basic
sdg,Oceania,total,Drinking water,2014,1.59824,174672.49179,Limited service
sdg,Oceania,rural,Drinking water,2014,1.49279,125690.51843,Limited service
sdg,Oceania,urban,Drinking water,2014,1.95211,48981.97076,Limited service
sdg,Oceania,total,Drinking water,2014,35.26584,3854211.12159,Surface water
sdg,Oceania,rural,Drinking water,2014,44.99554,3788551.14023,Surface water
sdg,Oceania,urban,Drinking water,2014,2.61678,65659.89026,Surface water
sdg,Oceania,total,Drinking water,2014,9.02899,986780.03833,Unimproved
sdg,Oceania,rural,Drinking water,2014,10.67807,899076.30589,Unimproved
sdg,Oceania,urban,Drinking water,2014,3.49531,87703.77297,Unimproved
sdg,Oceania,total,Sanitation,2015,31.70346,3528243.48302,At least basic
sdg,Oceania,rural,Sanitation,2015,19.56838,1677413.10423,At least basic
sdg,Oceania,urban,Sanitation,2015,72.38758,1850830.42096,At least basic
sdg,Oceania,total,Sanitation,2015,3.9153,435729.81158,Limited service
sdg,Oceania,rural,Sanitation,2015,2.60009,222881.22157,Limited service
sdg,Oceania,urban,Sanitation,2015,8.32469,212848.59597,Limited service
sdg,Oceania,total,Sanitation,2015,13.65205,1519322.21361,Open defecation
sdg,Oceania,rural,Sanitation,2015,17.18328,1472960.93917,Open defecation
sdg,Oceania,urban,Sanitation,2015,1.81323,46361.32802,Open defecation
sdg,Oceania,total,Sanitation,2015,50.72919,5645596.49178,Unimproved
sdg,Oceania,rural,Sanitation,2015,60.64825,5198802.79448,Unimproved
sdg,Oceania,urban,Sanitation,2015,17.47449,446793.7294,Unimproved
sdg,Oceania,total,Drinking water,2015,54.41835,6056159.25563,At least basic
sdg,Oceania,rural,Drinking water,2015,43.18543,3701880.37232,At least basic
sdg,Oceania,urban,Drinking water,2015,92.0779,2354278.99451,At least basic
sdg,Oceania,total,Drinking water,2015,1.61194,179391.33959,Limited service
sdg,Oceania,rural,Drinking water,2015,1.51454,129827.47528,Limited service
sdg,Oceania,urban,Drinking water,2015,1.93849,49563.86856,Limited service
sdg,Oceania,total,Drinking water,2015,36.10536,4018126.20574,Surface water
sdg,Oceania,rural,Drinking water,2015,46.0452,3947021.61067,Surface water
sdg,Oceania,urban,Drinking water,2015,2.78097,71104.73918,Surface water
sdg,Oceania,total,Drinking water,2015,7.86435,875215.19904,Unimproved
sdg,Oceania,rural,Drinking water,2015,9.25482,793328.60118,Unimproved
sdg,Oceania,urban,Drinking water,2015,3.20265,81886.47209,Unimproved
sdg,Oceania,total,Sanitation,2016,31.18076,3533014.03603,At least basic
sdg,Oceania,rural,Sanitation,2016,18.97805,1655694.51549,At least basic
sdg,Oceania,urban,Sanitation,2016,72.02477,1877319.55398,At least basic
sdg,Oceania,total,Sanitation,2016,3.89494,441325.39084,Limited service
sdg,Oceania,rural,Sanitation,2016,2.5546,222869.66471,Limited service
sdg,Oceania,urban,Sanitation,2016,8.38122,218455.72907,Limited service
sdg,Oceania,total,Sanitation,2016,13.7038,1552743.03073,Open defecation
sdg,Oceania,rural,Sanitation,2016,17.30716,1509921.3171,Open defecation
sdg,Oceania,urban,Sanitation,2016,1.64289,42821.66849,Open defecation
sdg,Oceania,total,Sanitation,2016,51.22051,5803668.54241,Unimproved
sdg,Oceania,rural,Sanitation,2016,61.16019,5335773.67171,Unimproved
sdg,Oceania,urban,Sanitation,2016,17.95113,467894.73933,Unimproved
sdg,Oceania,total,Drinking water,2016,54.73954,6202400.45167,At least basic
sdg,Oceania,rural,Drinking water,2016,43.546,3799065.9327,At least basic
sdg,Oceania,urban,Drinking water,2016,92.20572,2403334.5094,At least basic
sdg,Oceania,total,Drinking water,2016,1.62554,184185.69134,Limited service
sdg,Oceania,rural,Drinking water,2016,1.53588,133993.90998,Limited service
sdg,Oceania,urban,Drinking water,2016,1.92565,50191.77945,Limited service
sdg,Oceania,total,Drinking water,2016,36.94056,4185642.67854,Surface water
sdg,Oceania,rural,Drinking water,2016,47.09381,4108586.44753,Surface water
sdg,Oceania,urban,Drinking water,2016,2.95632,77056.10637,Surface water
sdg,Oceania,total,Drinking water,2016,6.69437,758522.17845,Unimproved
sdg,Oceania,rural,Drinking water,2016,7.82431,682612.87879,Unimproved
sdg,Oceania,urban,Drinking water,2016,2.91232,75909.29564,Unimproved
sdg,Oceania,total,Sanitation,2017,30.30281,3495248.92588,At least basic
sdg,Oceania,rural,Sanitation,2017,18.28266,1622812.00767,At least basic
sdg,Oceania,urban,Sanitation,2017,70.44075,1872436.90565,At least basic
sdg,Oceania,total,Sanitation,2017,3.93381,453741.90903,Limited service
sdg,Oceania,rural,Sanitation,2017,2.51335,223090.84737,Limited service
sdg,Oceania,urban,Sanitation,2017,8.67705,230651.05978,Limited service
sdg,Oceania,total,Sanitation,2017,13.93867,1607743.39294,Open defecation
sdg,Oceania,rural,Sanitation,2017,17.48692,1552179.95489,Open defecation
sdg,Oceania,urban,Sanitation,2017,2.09029,55563.41624,Open defecation
sdg,Oceania,total,Sanitation,2017,51.82471,5977672.77216,Unimproved
sdg,Oceania,rural,Sanitation,2017,61.71706,5478150.90253,Unimproved
sdg,Oceania,urban,Sanitation,2017,18.79192,499521.66661,Unimproved
sdg,Oceania,total,Drinking water,2017,55.06519,6351442.97949,At least basic
sdg,Oceania,rural,Drinking water,2017,43.90839,3897410.88703,At least basic
sdg,Oceania,urban,Drinking water,2017,92.32025,2454032.05077,At least basic
sdg,Oceania,total,Drinking water,2017,1.64367,189587.25154,Limited service
sdg,Oceania,rural,Drinking water,2017,1.56278,138716.11174,Limited service
sdg,Oceania,urban,Drinking water,2017,1.91376,50871.13811,Limited service
sdg,Oceania,total,Drinking water,2017,37.76772,4356282.76651,Surface water
sdg,Oceania,rural,Drinking water,2017,48.14072,4273082.71299,Surface water
sdg,Oceania,urban,Drinking water,2017,3.12997,83199.99311,Surface water
sdg,Oceania,total,Drinking water,2017,5.52342,637094.00246,Unimproved
sdg,Oceania,rural,Drinking water,2017,6.38811,567024.00069,Unimproved
sdg,Oceania,urban,Drinking water,2017,2.63602,70069.86629,Unimproved
sdg,Sub-Saharan Africa,total,Sanitation,2000,8.18178,52773078.39431,Basic service
sdg,Sub-Saharan Africa,rural,Sanitation,2000,2.93973,13004377.17622,Basic service
sdg,Sub-Saharan Africa,urban,Sanitation,2000,19.62521,39768700.89005,Basic service
sdg,Sub-Saharan Africa,total,Sanitation,2000,15.0989,97388976.86773,Limited service
sdg,Sub-Saharan Africa,rural,Sanitation,2000,8.55023,37823317.85383,Limited service
sdg,Sub-Saharan Africa,urban,Sanitation,2000,29.39468,59565658.41426,Limited service
sdg,Sub-Saharan Africa,total,Sanitation,2000,32.48551,209533874.91406,Open defecation
sdg,Sub-Saharan Africa,rural,Sanitation,2000,42.94713,189983583.05386,Open defecation
sdg,Sub-Saharan Africa,urban,Sanitation,2000,9.64775,19550290.61467,Open defecation
sdg,Sub-Saharan Africa,total,Sanitation,2000,14.84908,95777653.67233,Safely managed service
sdg,Sub-Saharan Africa,rural,Sanitation,2000,13.76111,60874486.89957,Safely managed service
sdg,Sub-Saharan Africa,urban,Sanitation,2000,17.22414,34903166.19304,Safely managed service
sdg,Sub-Saharan Africa,total,Sanitation,2000,29.38472,189533549.65157,Unimproved
sdg,Sub-Saharan Africa,rural,Sanitation,2000,31.8018,140680425.0551,Unimproved
sdg,Sub-Saharan Africa,urban,Sanitation,2000,24.10822,48853127.65388,Unimproved
sdg,Sub-Saharan Africa,total,Drinking water,2000,27.97833,180462241.4404,Basic service
sdg,Sub-Saharan Africa,rural,Drinking water,2000,24.24274,107241669.17383,Basic service
sdg,Sub-Saharan Africa,urban,Drinking water,2000,36.13316,73220571.1713,Basic service
sdg,Sub-Saharan Africa,total,Drinking water,2000,8.9132,57490803.2327,Limited service
sdg,Sub-Saharan Africa,rural,Drinking water,2000,8.76724,38783287.17967,Limited service
sdg,Sub-Saharan Africa,urban,Drinking water,2000,9.23185,18707515.70593,Limited service
sdg,Sub-Saharan Africa,total,Drinking water,2000,17.74063,114428327.06121,Safely managed service
sdg,Sub-Saharan Africa,rural,Drinking water,2000,6.4948,28730821.20067,Safely managed service
sdg,Sub-Saharan Africa,urban,Drinking water,2000,42.29032,85697505.15011,Safely managed service
sdg,Sub-Saharan Africa,total,Drinking water,2000,19.08855,123122490.22624,Surface water
sdg,Sub-Saharan Africa,rural,Drinking water,2000,26.13446,115610008.98536,Surface water
sdg,Sub-Saharan Africa,urban,Drinking water,2000,3.70729,7512480.51099,Surface water
sdg,Sub-Saharan Africa,total,Drinking water,2000,26.27929,169503271.53879,Unimproved
sdg,Sub-Saharan Africa,rural,Drinking water,2000,34.36076,152000403.49905,Unimproved
sdg,Sub-Saharan Africa,urban,Drinking water,2000,8.63738,17502871.22779,Unimproved
sdg,Sub-Saharan Africa,total,Sanitation,2001,8.30128,54980352.12591,Basic service
sdg,Sub-Saharan Africa,rural,Sanitation,2001,2.9617,13367037.63165,Basic service
sdg,Sub-Saharan Africa,urban,Sanitation,2001,19.72366,41613315.41248,Basic service
sdg,Sub-Saharan Africa,total,Sanitation,2001,15.30034,101336001.61257,Limited service
sdg,Sub-Saharan Africa,rural,Sanitation,2001,8.59501,38791879.03385,Limited service
sdg,Sub-Saharan Africa,urban,Sanitation,2001,29.64433,62544123.9103,Limited service
sdg,Sub-Saharan Africa,total,Sanitation,2001,31.75719,210331697.23804,Open defecation
sdg,Sub-Saharan Africa,rural,Sanitation,2001,42.20323,190475965.56294,Open defecation
sdg,Sub-Saharan Africa,urban,Sanitation,2001,9.41111,19855731.64373,Open defecation
sdg,Sub-Saharan Africa,total,Sanitation,2001,15.13147,100217522.63318,Safely managed service
sdg,Sub-Saharan Africa,rural,Sanitation,2001,13.969,63046322.28408,Safely managed service
sdg,Sub-Saharan Africa,urban,Sanitation,2001,17.61821,37171201.03877,Safely managed service
sdg,Sub-Saharan Africa,total,Sanitation,2001,29.50973,195446517.39029,Unimproved
